"Anguilliformes 68835" -- "Elopomorpha 15073"
"Anguilliformes 68835" -- "Muraenesocidae 68852"
"Anguilliformes 68835" -- "Ophichthidae 68849"
"Anguilliformes 68835" -- "Serrivomeridae 68856"
"Anguilliformes 68835" -- "Nettastomatidae 68855"
"Anguilliformes 68835" -- "Myrocongridae 68846"
"Anguilliformes 68835" -- "Muraenidae 68847"
"Anguilliformes 68835" -- "Nemichthyidae 68853"
"Anguilliformes 68835" -- "Synaphobranchidae 68848"
"Salticus bonaeriensis 5609" -- "Salticus 2851"
"Protelencholax shleei 66626" -- "Elenchidae 14516"
"Morion jordani 28961" -- "Morion 28918"
"None 65444" -- "None 65445"
"None 65444" -- "None 65443"
"None 65444" -- "None 65456"
"Mytilina 68449" -- "Mytilinidae 68447"
"None 57228" -- "Pygoscelis antarcica 57230"
"None 57228" -- "Pygoscelis 57226"
"None 57228" -- "Pygoscelis papua 57229"
"Oxypilinae 12665" -- "Pseudoxypilus hemerobius 12670"
"Oxypilinae 12665" -- "Oxypilus 12671"
"Oxypilinae 12665" -- "Ceratomantis 12667"
"Oxypilinae 12665" -- "Pachymantis 12669"
"Oxypilinae 12665" -- "Junodia 12668"
"Oxypilinae 12665" -- "Hymenopodidae 12496"
"None 60238" -- "Caesalpinieae s.l. &amp; s.s., Cassieae sensu stricto, Mimosoideae 60239"
"None 60238" -- "Papilionoideae 60240"
"None 60238" -- "None 60236"
"Phaseoleae sensu stricto, Desmodieae, Psoraleeae 66397" -- "None 66395"
"Notonomus series 51528" -- "None 67840"
"Notonomus series 51528" -- "Sphodrisomus 51535"
"Notonomus series 51528" -- "Sarticus 51534"
"Notonomus series 51528" -- "Platycaelus 51536"
"Notonomus series 51528" -- "Psegmatopterus 51533"
"Notonomus series 51528" -- "Notonomus 51532"
"Notonomus series 51528" -- "None 67687"
"Junoniini 70215" -- "None 70211"
"Junoniini 70215" -- "None 70313"
"Junoniini 70215" -- "None 70316"
"Orconectes (Orconectes) inermis testii 7251" -- "Orconectes (Orconectes) 7128"
"Oxycanus maculosus 28597" -- "Oxycanus 11843"
"Spadella antarctica 68977" -- "Spadella 14810"
"None 12161" -- "Notodontidae 12163"
"None 20821" -- "Theophrastaceae 20822"
"None 20821" -- "None 20823"
"None 20821" -- "primuloid families 20819"
"Pselaphinae 9770" -- "None 10200"
"Pselaphinae 9770" -- "None 9769"
"None 27181" -- "Pinus armandii 27185"
"None 27181" -- "Pinus cembra 27186"
"None 27181" -- "Pinus pumila 27188"
"None 27181" -- "Pinus fenzeliana 27201"
"None 27181" -- "Pinus wallichiana 27204"
"None 27181" -- "Pinus morrisonicola 27187"
"None 27181" -- "None 27200"
"None 27181" -- "Pinus bhutanica 27202"
"None 27181" -- "Pinus sibirica 27195"
"Menemerus milloti 4655" -- "Menemerus 3020"
"Oleria estella 72399" -- "Oleria 27611"
"Tornocrusus 30202" -- "Enicocephalidae 10899"
"Aptenodytes 57222" -- "Sphenisciformes 26387"
"None 21406" -- "None 21405"
"Sapayoa aenigma 67975" -- "Eurylaimides 67973"
"Actinomycetales 59965" -- "Pseudonocardineae 60051"
"Actinomycetales 59965" -- "Streptosporangineae 60074"
"Actinomycetales 59965" -- "Corynebacterineae 60033"
"Actinomycetales 59965" -- "Frankineae 60090"
"Actinomycetales 59965" -- "Actinomycineae 60032"
"Actinomycetales 59965" -- "Micromonosporineae 60035"
"Actinomycetales 59965" -- "Propionibacterineae 60036"
"Actinomycetales 59965" -- "Actinobacteria 59583"
"Actinomycetales 59965" -- "Micrococcineae 60034"
"Actinomycetales 59965" -- "Glycomyces 60101"
"Actinomycetales 59965" -- "Streptomycineae 60070"
"None 10168" -- "None 10166"
"None 10168" -- "None 10170"
"Migadopidius 1365" -- "Migadopini 58"
"Tomosvaryellini 54666" -- "Tomosvaryella 54668"
"Tomosvaryellini 54666" -- "None 54650"
"Tomosvaryellini 54666" -- "Dorylomorpha 54667"
"Dicaelus (Paradicaelus) 30149" -- "Dicaelus 30143"
"Phyllotini 16592" -- "None 16676"
"Phyllotini 16592" -- "Olympicomys 16693"
"Phyllotini 16592" -- "Oryzomyalia 16584"
"Phyllotini 16592" -- "Calomys 16675"
"None 15677" -- "Pachytriton 15681"
"None 15677" -- "None 15678"
"None 15677" -- "None 15675"
"Pyramica abdita 24770" -- "Pyramica 22482"
"Pseudoploesoma 68477" -- "Synchaetidae 68474"
"None 19319" -- "None 19318"
"None 19319" -- "Mesognatharia 19321"
"Parasyllidea 22827" -- "None 22848"
"Rhodomantis pulchella 54399" -- "Rhodomantis 12562"
"Necturus beyeri 15637" -- "None 15636"
"Necturus maculosus 15635" -- "None 15634"
"Marmota 16776" -- "None 50693"
"Marmota 16776" -- "None 16751"
"Marmota 16776" -- "None 16767"
"Nearctodesmidae 52901" -- "Polydesmida 8160"
"Tripleuchlanis 68434" -- "Euchlanidae 68429"
"Protopaussini 52628" -- "Protopaussus bakeri 52636"
"Protopaussini 52628" -- "None 155"
"Protopaussini 52628" -- "Protopaussus jeanneli 52634"
"Protopaussini 52628" -- "Protopaussus walkeri 52632"
"Protopaussini 52628" -- "Protopaussus pristinus 52631"
"Protopaussini 52628" -- "Protopaussus javanus 52635"
"Protopaussini 52628" -- "Protopaussus almorensis 52630"
"Protopaussini 52628" -- "Protopaussus kaszabi 52633"
"Protopaussini 52628" -- "Protopaussus feae 52629"
"None 19201" -- "None 19199"
"None 19201" -- "None 19203"
"Pseudocamponotus elkoanus 22324" -- "Camponotini 22300"
"None 27184" -- "None 27182"
"None 27184" -- "Pinus ayacahuite 27191"
"None 27184" -- "Pinus flexilis 27192"
"None 6903" -- "Cambarus (Hiaticambarus) 6804"
"None 6903" -- "None 6904"
"Panurgica mende 53466" -- "Panurgica 12632"
"None 10184" -- "None 10185"
"None 10184" -- "None 10182"
"Trite rapaensis 5940" -- "Trite 3024"
"None 20915" -- "None 20913"
"None 20915" -- "Nyctanthes 20916"
"Rhene biguttata 5547" -- "Rhene 2907"
"None 76426" -- "None 76424"
"Phacopteronidae 10980" -- "Psylloidea 10977"
"Tupaia 16825" -- "Tupaia chrysogaster 50802"
"Tupaia 16825" -- "Tupaia palawanensis 50811"
"Tupaia 16825" -- "Tupaia javanica 50806"
"Tupaia 16825" -- "Tupaia dorsalis 50803"
"Tupaia 16825" -- "Tupaia longipes 50807"
"Tupaia 16825" -- "Tupaia montana 50809"
"Tupaia 16825" -- "Tupaia moellendorffi 50818"
"Tupaia 16825" -- "Tupaia belangeri 50801"
"Tupaia 16825" -- "Tupaia gracilis 50805"
"Tupaia 16825" -- "Tupaia tana 50814"
"Tupaia 16825" -- "Tupaia glis 50804"
"Tupaia 16825" -- "Tupaia splendidula 50813"
"Tupaia 16825" -- "Tupaia picta 50812"
"Tupaia 16825" -- "Tupaia nicobarica 50810"
"Tupaia 16825" -- "Tupaia minor 50808"
"Tupaia 16825" -- "Tupaia miocenica 50819"
"Tupaia 16825" -- "Palaeotupaia sivalicus 50820"
"Zecillenus tillyardi 697" -- "Zecillenus 198"
"Platycopida 8038" -- "Podocopa 8037"
"Platycopida 8038" -- "Punciidae 8039"
"Orconectes validus 7126" -- "Orconectes (Trisellescens) 7140"
"Orthonychidae 67959" -- "None 67947"
"Runella 60205" -- "Bacteroidetes 59602"
"Pyrisitia portoricensis 77231" -- "Pyrisitia 76390"
"Pecora 51143" -- "Antilocapridae 52358"
"Pecora 51143" -- "Giraffoidea 50877"
"Pecora 51143" -- "None 51149"
"Pecora 51143" -- "Miscellaneous fossil pecorans 52439"
"Pecora 51143" -- "Ruminantia 16001"
"Throscidium germainii 9698" -- "Throscidium 9658"
"Tropopsis 1542" -- "Tropopsis marginicollis 1545"
"Tropopsis 1542" -- "Tropopsis biguttatus 1543"
"Tropopsis 1542" -- "Ozaenini 156"
"None 76546" -- "Argynnis 70410"
"None 14342" -- "None 14341"
"None 14342" -- "Pteronarcys reticulata 14344"
"None 14342" -- "Pteronarcys sachalina 14343"
"None 22197" -- "None 22196"
"Whitfieldieae 52297" -- "None 68862"
"None 57037" -- "None 57046"
"None 57037" -- "None 57039"
"None 57037" -- "None 57035"
"None 57037" -- "Nordus velitaris 57038"
"Pseudotsuga menziesii 27125" -- "None 27120"
"Microhierax fringillarius  66478" -- "Microhierax 66411"
"None 13997" -- "None 13992"
"None 13997" -- "None 13998"
"None 13997" -- "None 14011"
"Ptycta laevidorsum 36049" -- "Ptycta 35174"
"None 27075" -- "Ochnaceae 21149"
"None 27075" -- "Malpighiales 21033"
"None 27075" -- "Quiinaceae 27074"
"None 10658" -- "None 10653"
"None 10658" -- "Sepsidae 10660"
"None 10658" -- "Ropalomeridae 10659"
"subsection Pinus 27269" -- "Pinus resinosa 27275"
"subsection Pinus 27269" -- "None 27263"
"subsection Pinus 27269" -- "None 27270"
"subsection Pinus 27269" -- "section Pinus 27105"
"subsection Pinus 27269" -- "Pinus nigra 27276"
"subsection Pinus 27269" -- "None 27106"
"Tischeria pallidipennella 12002" -- "Tischeriidae 11869"
"Prohierodula lineata 54143" -- "Prohierodula 12793"
"None 13683" -- "None 13684"
"None 13683" -- "None 13682"
"Erysipelotrichaceae 59848" -- "Mollicutes 59750"
"None 15506" -- "None 15504"
"None 15506" -- "None 15508"
"Uroctonites 6220" -- "None 6219"
"Melissotarsini 22453" -- "Melissotarsus 22783"
"Melissotarsini 22453" -- "Rhopalomastix 22784"
"Melissotarsini 22453" -- "Myrmicinae 22221"
"Rhopalothrix 22702" -- "Rhopalothrix orbis 24711"
"Rhopalothrix 22702" -- "Rhopalothrix weberi 24714"
"Rhopalothrix 22702" -- "Rhopalothrix isthmica 24709"
"Rhopalothrix 22702" -- "Rhopalothrix inopinata 24708"
"Rhopalothrix 22702" -- "Rhopalothrix kusnezovi 24710"
"Rhopalothrix 22702" -- "Rhopalothrix acutipilis 24705"
"Rhopalothrix 22702" -- "Rhopalothrix plaumanni 24712"
"Rhopalothrix 22702" -- "Rhopalothrix stannardi 24713"
"Rhopalothrix 22702" -- "Rhopalothrix ciliata 24706"
"Rhopalothrix 22702" -- "Basicerotini 22430"
"Rhopalothrix 22702" -- "Rhopalothrix diadema 24707"
"Oxycanus aurifex 28567" -- "Oxycanus 11843"
"Saphophagus 29970" -- "Jacobsoniidae 9097"
"Oreamnos americanus 51087" -- "None 52125"
"Oceanobacillus 59878" -- "Bacillales 59836"
"None 10630" -- "None 10636"
"None 10630" -- "None 10631"
"None 10630" -- "Opomyzoidea 10541"
"None 6939" -- "None 6938"
"None 6939" -- "None 6940"
"Tarachodes (Tarachodes) abyssinicus 56459" -- "Tarachodes (Tarachodes) 56458"
"Cephalops (Beckerias) 54864" -- "Cephalops 54644"
"None 56938" -- "Empusini 53106"
"None 56938" -- "None 56939"
"Acanthocephala 20452" -- "None 68545"
"Acanthocephala 20452" -- "Rotifera 2480"
"Bembidion (Hirmoplataphus) Complex 23647" -- "Bembidion (Hirmoplataphus) 23690"
"Bembidion (Hirmoplataphus) Complex 23647" -- "Bembidion 194"
"Bembidion (Hirmoplataphus) Complex 23647" -- "Bembidion (Hydriomicrus) 23691"
"Thaumastodermatidae 19277" -- "Macrodasyida 19274"
"None 7296" -- "None 7287"
"None 7296" -- "Orconectes (Procericambarus) quadruncus 7297"
"None 7296" -- "None 7298"
"Semionotiformes 15045" -- "Neopterygii 68710"
"Phiale elegans 5207" -- "Phiale 3046"
"Rivetina beybienkoi 54297" -- "Rivetina 12815"
"Trirammatus unistriatus nocticolor 51839" -- "None 51838"
"Pellenes iforhasorum 5122" -- "Pellenes 3071"
"Tomosvaryella appendipes 55233" -- "Tomosvaryella 54668"
"Ternstroemiaceae 20814" -- "None 20813"
"Two Medicine tyrannosaurine 15886" -- "None 15884"
"None 12025" -- "Macrolepidoptera 12024"
"None 12025" -- "Callidulidae 12034"
"None 12025" -- "None 12030"
"None 12025" -- "Rhopalocera 12026"
"Pachyteles besckii 1494" -- "Pachyteles 1405"
"Taeniopterygidae 13937" -- "Brachypterinae 14390"
"Taeniopterygidae 13937" -- "Taeniopteryx 14389"
"Taeniopterygidae 13937" -- "None 13936"
"None 1972" -- "None 1970"
"None 1972" -- "Rhyzodiastes frater 1973"
"None 1972" -- "Rhyzodiastes patruus 1974"
"Schizogenius multisetosus 1015" -- "None 1013"
"None 19547" -- "None 19548"
"None 19547" -- "Sandalops melancholicus 19551"
"None 19547" -- "None 19546"
"None 8045" -- "Podocopida 8041"
"None 8045" -- "Thaerocytheridae 8066"
"None 8045" -- "Schizocytheridae 8064"
"None 8045" -- "Protocytheridae 8062"
"None 8045" -- "Pectocytheridae 8061"
"None 8045" -- "Psammocytheridae 8063"
"None 8045" -- "Terrestricytheridae 8065"
"None 8045" -- "Paradoxostomatidae 8060"
"None 8045" -- "Xestoleberididae 8068"
"None 8045" -- "Neocytherideidae 8059"
"None 8045" -- "Trachyleberididae 8067"
"None 8045" -- "Microcytheridae 8058"
"New Genus C 19459" -- "Chiroteuthidae 19451"
"None 17491" -- "None 17490"
"None 17491" -- "Rana perezi 17493"
"None 17491" -- "Rana saharica 17492"
"None 13189" -- "None 13195"
"None 13189" -- "None 13190"
"None 13189" -- "None 13179"
"Schizogenius ferrugineus 957" -- "Schizogenius ferrugineus group 956"
"None 17597" -- "None 17595"
"None 17597" -- "Sator 17598"
"None 17597" -- "Sceloporus 17599"
"Adinetidae 68384" -- "Bdelloidea 20454"
"Tomosvaryella tanasijtshuki 55456" -- "Tomosvaryella 54668"
"None 20328" -- "Gordiida 20327"
"Sphecophila 8754" -- "Polyphagidae 8284"
"Anthocerotaceae 21563" -- "None 21571"
"Anthocerotaceae 21563" -- "None 21564"
"Anthocerotaceae 21563" -- "None 21562"
"Orconectes (Gremicambarus) holti 7220" -- "Orconectes (Gremicambarus) 7139"
"Epiphanidae 68423" -- "Rhinoglena 68428"
"Epiphanidae 68423" -- "Mikrocodides 68426"
"Epiphanidae 68423" -- "Ploima 68387"
"Epiphanidae 68423" -- "Proalides 68427"
"Microdina 8684" -- "Panesthiinae 8306"
"Zygoballus remotus 5991" -- "Zygoballus 2920"
"Phycodnaviridae 57323" -- "Double-stranded DNA Viruses 21830"
"Phycodnaviridae 57323" -- "Prymnesiovirus 57327"
"Phycodnaviridae 57323" -- "Raphidovirus 57329"
"Phycodnaviridae 57323" -- "Prasinovirus 57326"
"Phycodnaviridae 57323" -- "Phaeovirus 57328"
"Pyrgomantis signatifrons 56452" -- "Pyrgomantis 12884"
"Mucorales 26976" -- "Zygomycota 20518"
"Pinus sabineana 27218" -- "None 27205"
"None 23" -- "None 24"
"None 23" -- "None 33"
"None 23" -- "None 17"
"Sinomiopteryx brevifrons 56658" -- "Sinomiopteryx 52989"
"Parnassius acco 65446" -- "None 65445"
"Phymatopus japonicus 28408" -- "Phymatopus 11818"
"Archosauria 14900" -- "None 14898"
"Archosauria 14900" -- "None 14869"
"Turanovia 10374" -- "None 10373"
"Prenolepis magnocula 24621" -- "Prenolepis 22363"
"Anthosactis 18823" -- "Actinostolidae 18792"
"Anthosactis 18823" -- "Paractis excavata 18841"
"Sigmodon hispidus 65509" -- "None 16603"
"Fallicambarus 6707" -- "None 6706"
"Fallicambarus 6707" -- "Fallicambarus (Fallicambarus) 7052"
"Fallicambarus 6707" -- "Fallicambarus (Creaserinus) 7051"
"Arvicanthine group 50710" -- "None 50699"
"Arvicanthine group 50710" -- "Otomyine group 50726"
"Arvicanthine group 50710" -- "None 50711"
"None 7288" -- "None 7287"
"None 7288" -- "None 7292"
"None 7288" -- "None 7289"
"Paraligaria jeanneli 54105" -- "Paraligaria 53033"
"None 57060" -- "None 57058"
"None 57060" -- "Nordus semelius 57062"
"None 57060" -- "Nordus periergos 57061"
"Omoglymmius oroensis 2098" -- "Omoglymmius (Omoglymmius s. str.) 2056"
"Octopodidae 20194" -- "Thaumeledone 20250"
"Octopodidae 20194" -- "Microeledone 29364"
"Octopodidae 20194" -- "Pteroctopus 20246"
"Octopodidae 20194" -- "Vosseledone 20252"
"Octopodidae 20194" -- "Vulcanoctopus 20253"
"Octopodidae 20194" -- "Octopus (sensu strictu) 20244"
"Octopodidae 20194" -- "Incirrata 20087"
"Octopodidae 20194" -- "Tetracheledone 20249"
"Octopodidae 20194" -- "Scaeurgus 20247"
"Octopodidae 20194" -- "Praealtus 20233"
"Octopodidae 20194" -- "Velodona 20251"
"Octopodidae 20194" -- "Pareledone 20245"
"None 14563" -- "None 14560"
"Isotealia 18356" -- "Actiniidae 18324"
"None 13951" -- "Perlidae 13953"
"None 13951" -- "Chloroperlidae 13954"
"None 13951" -- "None 13947"
"Pseudacanthotermes 11425" -- "None 52749"
"Chaeteessidae 12501" -- "None 52659"
"Chaeteessidae 12501" -- "Chaeteessa 52736"
"Eumalacostraca 6297" -- "Caridoida 6302"
"Eumalacostraca 6297" -- "Hoplocarida 6298"
"Eumalacostraca 6297" -- "Malacostraca 6253"
"Philidris brunnea 24235" -- "Philidris 22293"
"None 14117" -- "None 14115"
"Phoratopodidae 8013" -- "None 8011"
"Polystilifera 22642" -- "Hoplonemertea 20353"
"Polystilifera 22642" -- "Pelagica 22655"
"Polystilifera 22642" -- "Reptantia 22654"
"Necromys 16480" -- "None 16478"
"myrmicine tribe group 22466" -- "Pheidolini 22441"
"myrmicine tribe group 22466" -- "Myrmicini 22439"
"myrmicine tribe group 22466" -- "Paratopula 22443"
"myrmicine tribe group 22466" -- "Lenomyrmex 22442"
"myrmicine tribe group 22466" -- "Tetramoriini 22440"
"myrmicine tribe group 22466" -- "Myrmicinae 22221"
"Tischeria dodonaea 11976" -- "Tischeriidae 11869"
"Sitticus ranieri 5800" -- "Sitticus 3089"
"Tarachodes (Tarachodes) tananus 56491" -- "Tarachodes (Tarachodes) 56458"
"Normanellidae 6513" -- "Harpacticoida 6458"
"Procambarus (Ortmannicus) delicatus 7557" -- "Procambarus (Ortmannicus) 7346"
"Philipis planicola 647" -- "None 645"
"Stibochiona nicea 69966" -- "None 69956"
"None 15135" -- "None 15137"
"None 15135" -- "Yanbiania wangqingica 15136"
"None 15135" -- "Hiodontiformes 15131"
"Nordus 10274" -- "Xanthopygina 10259"
"Nordus 10274" -- "None 57008"
"Nordus 10274" -- "Nordus major 57006"
"Synemosyna americana 5858" -- "Synemosyna 3123"
"Taenionema grinnelli 14366" -- "None 14365"
"Sophoreae pro parte B 60331" -- "None 60345"
"Tayassuinae 51865" -- "Thinohyus 51877"
"Tayassuinae 51865" -- "Tayassuidae 30341"
"Tayassuinae 51865" -- "Platygonus 51875"
"Tayassuinae 51865" -- "Perchoerus 51874"
"Tayassuinae 51865" -- "Tayassu pecari 50858"
"Tayassuinae 51865" -- "Prosthennops 51876"
"Tayassuinae 51865" -- "Mylohyus 51873"
"Tayassuinae 51865" -- "Pecari tajacu 50859"
"Fossil Caprinae 52476" -- "Tethytragus 52514"
"Fossil Caprinae 52476" -- "Urmiatherium 52518"
"Fossil Caprinae 52476" -- "Pachygazella 52496"
"Fossil Caprinae 52476" -- "Praeovibos 52503"
"Fossil Caprinae 52476" -- "Paraprotoryx 52500"
"Fossil Caprinae 52476" -- "Myotragus 52485"
"Fossil Caprinae 52476" -- "Neotragocerus 52491"
"Fossil Caprinae 52476" -- "Mesembriacerus 52490"
"Fossil Caprinae 52476" -- "Norbertia 52493"
"Fossil Caprinae 52476" -- "Sivacapra 52512"
"Fossil Caprinae 52476" -- "Palaeoryx 52499"
"Fossil Caprinae 52476" -- "Palaeoreas 52498"
"Fossil Caprinae 52476" -- "Nesogoral 52492"
"Fossil Caprinae 52476" -- "Tsaidamotherium 52516"
"Fossil Caprinae 52476" -- "Protoryx 52506"
"Fossil Caprinae 52476" -- "Numidocapra 52494"
"Fossil Caprinae 52476" -- "Soergelia 52521"
"Fossil Caprinae 52476" -- "Sinocapra 52509"
"Fossil Caprinae 52476" -- "Symbos 52520"
"Fossil Caprinae 52476" -- "Olonbulukia 52495"
"Fossil Caprinae 52476" -- "Procamptoceras 52504"
"Fossil Caprinae 52476" -- "Parapseudotragus 52501"
"Fossil Caprinae 52476" -- "Oioceros 52486"
"Fossil Caprinae 52476" -- "Turcocerus 52517"
"Fossil Caprinae 52476" -- "Sporadotragus 52513"
"Fossil Caprinae 52476" -- "Sinotragus 52511"
"Fossil Caprinae 52476" -- "Tossunnoria 52515"
"Fossil Caprinae 52476" -- "Samotragus 52508"
"Fossil Caprinae 52476" -- "Parurmiatherium 52502"
"Fossil Caprinae 52476" -- "Pseudotragus 52507"
"Fossil Caprinae 52476" -- "Prosinotragus 52505"
"Fossil Caprinae 52476" -- "Sinopalaeoceros 52510"
"Fossil Caprinae 52476" -- "Preptoceras 52638"
"Fossil Caprinae 52476" -- "Caprinae 51161"
"Fossil Caprinae 52476" -- "Pachytragus 52497"
"Vulcanithermus 59640" -- "Deinococcus-Thermus 2288"
"Tomosvaryella tecta 55459" -- "Tomosvaryella 54668"
"None 7136" -- "None 7137"
"None 7136" -- "Orconectes (Hespericambarus) 7142"
"None 7136" -- "None 7135"
"Polymyces 19099" -- "Flabellidae 19103"
"Systolosoma lateritium 8985" -- "Systolosoma 8982"
"None 14185" -- "None 14193"
"None 14185" -- "None 14177"
"None 14185" -- "None 14186"
"Mochokidae 15214" -- "None 15191"
"Stigmatoteuthis arcturi 19793" -- "Stigmatoteuthis 19792"
"None 13059" -- "None 13061"
"None 13059" -- "None 13047"
"None 10170" -- "None 10180"
"None 10170" -- "None 10171"
"Chilopoda 2533" -- "Myriapoda 2530"
"Chilopoda 2533" -- "Pleurostigmophora 6229"
"Chilopoda 2533" -- "Scutigeromorpha 6228"
"Myrmarachne macrognatha 4836" -- "Myrmarachne 3120"
"None 76455" -- "Pierina 76423"
"Phlaeothripidae 14529" -- "Thysanoptera 8238"
"Orconectes rhoadesi 7125" -- "Orconectes (Trisellescens) 7140"
"Smutsiinae (African pangolins) 16282" -- "None 16286"
"Smutsiinae (African pangolins) 16282" -- "Manidae 16272"
"Smutsiinae (African pangolins) 16282" -- "None 16283"
"None 12976" -- "Panorpodidae 12977"
"None 12976" -- "Panorpidae 12978"
"None 12976" -- "None 12974"
"Allomerus 22527" -- "Solenopsidini 22438"
"Sturnella loyca 67809" -- "Sturnella 67417"
"Sericomyrmex 22499" -- "Sericomyrmex opacus 25568"
"Sericomyrmex 22499" -- "None 22695"
"Sericomyrmex 22499" -- "Sericomyrmex parvulus 25569"
"Sericomyrmex 22499" -- "Sericomyrmex urichi 25572"
"Sericomyrmex 22499" -- "Sericomyrmex mayri 25565"
"Sericomyrmex 22499" -- "Sericomyrmex diego 25560"
"Sericomyrmex 22499" -- "Sericomyrmex scrobifer 25571"
"Sericomyrmex 22499" -- "Sericomyrmex aztecus 25556"
"Sericomyrmex 22499" -- "Sericomyrmex harekulli 25561"
"Sericomyrmex 22499" -- "Sericomyrmex beniensis 25557"
"Sericomyrmex 22499" -- "Sericomyrmex impexus 25562"
"Sericomyrmex 22499" -- "Sericomyrmex lutzi 25564"
"Sericomyrmex 22499" -- "Sericomyrmex burchelli 25559"
"Sericomyrmex 22499" -- "Sericomyrmex luederwaldti 25563"
"Sericomyrmex 22499" -- "Sericomyrmex moreirai 25566"
"Sericomyrmex 22499" -- "Sericomyrmex bondari 25558"
"Sericomyrmex 22499" -- "Sericomyrmex amabilis 25555"
"Sericomyrmex 22499" -- "Sericomyrmex myersi 25567"
"Sericomyrmex 22499" -- "Sericomyrmex saussurei 25570"
"Sericomyrmex 22499" -- "Sericomyrmex zacapanus 25573"
"Astacoidea 6666" -- "Astacidae 6667"
"Astacoidea 6666" -- "Cambaridae 6668"
"Astacoidea 6666" -- "None 6664"
"None 13936" -- "None 13934"
"None 13936" -- "None 13938"
"Panurgica langi 53464" -- "Panurgica 12632"
"Sagartia gravieri 18260" -- "Actinothoe 18301"
"Rhodospirillales 57769" -- "alpha Proteobacteria 2303"
"None 11064" -- "Cerataphidini 11051"
